,artist,album_name,album_uri,track,release_date,id,song_uri,track_href,analysis_url,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2252,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Out In The Street - 2014 Stereo Mix,1965-12-03,30My696DZyyq4bpN1N5eUO,spotify:track:30My696DZyyq4bpN1N5eUO,https://api.spotify.com/v1/tracks/30My696DZyyq4bpN1N5eUO,https://api.spotify.com/v1/audio-analysis/30My696DZyyq4bpN1N5eUO,audio_features,0.471,0.766,10,-8.378,1,0.0527,0.461,0.0597,0.106,0.658,112.337,150387,4
2253,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,I Don't Mind - 2014 Stereo Mix,1965-12-03,75qUKjdx7nm6qcI4jw0uTs,spotify:track:75qUKjdx7nm6qcI4jw0uTs,https://api.spotify.com/v1/tracks/75qUKjdx7nm6qcI4jw0uTs,https://api.spotify.com/v1/audio-analysis/75qUKjdx7nm6qcI4jw0uTs,audio_features,0.598,0.772,9,-8.704,0,0.0311,0.519,0.0776,0.0751,0.495,97.137,156333,3
2254,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,The Good's Gone - 2014 Stereo Mix,1965-12-03,1TEiiNPdKruhqM8LRydiyp,spotify:track:1TEiiNPdKruhqM8LRydiyp,https://api.spotify.com/v1/tracks/1TEiiNPdKruhqM8LRydiyp,https://api.spotify.com/v1/audio-analysis/1TEiiNPdKruhqM8LRydiyp,audio_features,0.471,0.899,4,-7.434,1,0.0349,0.0835,0.91,0.247,0.637,126.707,245507,4
2255,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,La-La-La Lies - 2014 Stereo Mix,1965-12-03,3C9fnsjwNr2Rgn9Jr9vnBr,spotify:track:3C9fnsjwNr2Rgn9Jr9vnBr,https://api.spotify.com/v1/tracks/3C9fnsjwNr2Rgn9Jr9vnBr,https://api.spotify.com/v1/audio-analysis/3C9fnsjwNr2Rgn9Jr9vnBr,audio_features,0.462,0.828,7,-7.22,1,0.0431,0.575,0.02,0.0717,0.902,83.1,135733,4
2256,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Much Too Much - 2014 Stereo Mix,1965-12-03,3FrrBNY2bL9SbnNXNdyJYt,spotify:track:3FrrBNY2bL9SbnNXNdyJYt,https://api.spotify.com/v1/tracks/3FrrBNY2bL9SbnNXNdyJYt,https://api.spotify.com/v1/audio-analysis/3FrrBNY2bL9SbnNXNdyJYt,audio_features,0.331,0.82,7,-8.524,1,0.0374,0.225,0.000345,0.0839,0.77,132.675,163333,4
2257,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,My Generation - 2014 Stereo Mix,1965-12-03,2IWgYtC2NnGpIix4YUvGGX,spotify:track:2IWgYtC2NnGpIix4YUvGGX,https://api.spotify.com/v1/tracks/2IWgYtC2NnGpIix4YUvGGX,https://api.spotify.com/v1/audio-analysis/2IWgYtC2NnGpIix4YUvGGX,audio_features,0.41,0.807,0,-8.09,0,0.0645,0.332,0.0177,0.0764,0.686,96.645,198707,4
2258,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,The Kids Are Alright - 2014 Stereo Mix,1965-12-03,5BpapZc2LZpxs7ttymWNMU,spotify:track:5BpapZc2LZpxs7ttymWNMU,https://api.spotify.com/v1/tracks/5BpapZc2LZpxs7ttymWNMU,https://api.spotify.com/v1/audio-analysis/5BpapZc2LZpxs7ttymWNMU,audio_features,0.325,0.781,2,-7.173,1,0.0421,0.081,1.46e-05,0.0525,0.748,134.703,185760,4
2259,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,"Please, Please, Please - 2014 Stereo Mix",1965-12-03,3i6R30Vz25UinUz4QQG68E,spotify:track:3i6R30Vz25UinUz4QQG68E,https://api.spotify.com/v1/tracks/3i6R30Vz25UinUz4QQG68E,https://api.spotify.com/v1/audio-analysis/3i6R30Vz25UinUz4QQG68E,audio_features,0.643,0.662,9,-6.604,1,0.0288,0.205,3.81e-05,0.137,0.893,96.428,163707,4
2260,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,It's Not True - 2014 Stereo Mix,1965-12-03,62iSnraTKszodZFRhCt6lx,spotify:track:62iSnraTKszodZFRhCt6lx,https://api.spotify.com/v1/tracks/62iSnraTKszodZFRhCt6lx,https://api.spotify.com/v1/audio-analysis/62iSnraTKszodZFRhCt6lx,audio_features,0.431,0.787,5,-7.656,1,0.0294,0.0337,0.0811,0.157,0.674,103.018,150053,4
2261,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,I'm A Man - 2014 Stereo Mix,1965-12-03,14RXXCuAC3DEVnvBQxbOa3,spotify:track:14RXXCuAC3DEVnvBQxbOa3,https://api.spotify.com/v1/tracks/14RXXCuAC3DEVnvBQxbOa3,https://api.spotify.com/v1/audio-analysis/14RXXCuAC3DEVnvBQxbOa3,audio_features,0.556,0.791,4,-10.136,0,0.0522,0.254,0.182,0.0652,0.76,104.483,200360,3
2262,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,A Legal Matter - 2014 Stereo Mix,1965-12-03,61NoNE3iTwrrT8pQOWrZum,spotify:track:61NoNE3iTwrrT8pQOWrZum,https://api.spotify.com/v1/tracks/61NoNE3iTwrrT8pQOWrZum,https://api.spotify.com/v1/audio-analysis/61NoNE3iTwrrT8pQOWrZum,audio_features,0.535,0.869,9,-6.863,1,0.027,0.0529,9.48e-05,0.406,0.846,104.323,169733,4
2263,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,The Ox - 2014 Stereo Mix,1965-12-03,1NEb93cVnrPA0rlFBh8Pbr,spotify:track:1NEb93cVnrPA0rlFBh8Pbr,https://api.spotify.com/v1/tracks/1NEb93cVnrPA0rlFBh8Pbr,https://api.spotify.com/v1/audio-analysis/1NEb93cVnrPA0rlFBh8Pbr,audio_features,0.33,0.966,2,-7.074,1,0.0792,0.114,0.794,0.494,0.367,150.839,230480,4
2264,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,I Can't Explain - Mono Version,1965-12-03,4B3gkbr7aGC2sujjgivK0s,spotify:track:4B3gkbr7aGC2sujjgivK0s,https://api.spotify.com/v1/tracks/4B3gkbr7aGC2sujjgivK0s,https://api.spotify.com/v1/audio-analysis/4B3gkbr7aGC2sujjgivK0s,audio_features,0.572,0.688,9,-4.96,1,0.0608,0.0474,0.0,0.072,0.856,138.841,125320,4
2265,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Bald Headed Woman - Mono Version,1965-12-03,2Ei8eyuS5FGpmP7RJFut9f,spotify:track:2Ei8eyuS5FGpmP7RJFut9f,https://api.spotify.com/v1/tracks/2Ei8eyuS5FGpmP7RJFut9f,https://api.spotify.com/v1/audio-analysis/2Ei8eyuS5FGpmP7RJFut9f,audio_features,0.443,0.786,11,-7.34,0,0.168,0.679,4.43e-05,0.132,0.376,112.09,130067,4
2266,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Daddy Rolling Stone - Mono Version,1965-12-03,4YD9A5ojFOulysWstuEPkD,spotify:track:4YD9A5ojFOulysWstuEPkD,https://api.spotify.com/v1/tracks/4YD9A5ojFOulysWstuEPkD,https://api.spotify.com/v1/audio-analysis/4YD9A5ojFOulysWstuEPkD,audio_features,0.547,0.856,0,-5.946,1,0.0496,0.231,0.0,0.0991,0.89,128.099,168600,4
2267,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Leaving Here - Mono Version,1965-12-03,0CT5ynzCh87hLoIMfjtcwu,spotify:track:0CT5ynzCh87hLoIMfjtcwu,https://api.spotify.com/v1/tracks/0CT5ynzCh87hLoIMfjtcwu,https://api.spotify.com/v1/audio-analysis/0CT5ynzCh87hLoIMfjtcwu,audio_features,0.6,0.918,6,-5.65,0,0.0439,0.43,0.0,0.0536,0.932,94.993,169240,4
2268,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Lubie (Come Back Home) - Mono Version,1965-12-03,5RdZr0DUxEwnJfKEIzf2zd,spotify:track:5RdZr0DUxEwnJfKEIzf2zd,https://api.spotify.com/v1/tracks/5RdZr0DUxEwnJfKEIzf2zd,https://api.spotify.com/v1/audio-analysis/5RdZr0DUxEwnJfKEIzf2zd,audio_features,0.612,0.664,7,-6.047,1,0.0337,0.69,0.0,0.116,0.829,126.76,217760,4
2269,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Shout And Shimmy - Mono Version,1965-12-03,0bQsGwaiWCPft6ksj11URL,spotify:track:0bQsGwaiWCPft6ksj11URL,https://api.spotify.com/v1/tracks/0bQsGwaiWCPft6ksj11URL,https://api.spotify.com/v1/audio-analysis/0bQsGwaiWCPft6ksj11URL,audio_features,0.417,0.894,10,-7.531,1,0.198,0.151,0.0,0.0887,0.492,123.437,198347,4
2270,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,(Love Is Like A) Heat Wave - Mono Version,1965-12-03,7vtRaUkCDiIpVGmDKiG6Rt,spotify:track:7vtRaUkCDiIpVGmDKiG6Rt,https://api.spotify.com/v1/tracks/7vtRaUkCDiIpVGmDKiG6Rt,https://api.spotify.com/v1/audio-analysis/7vtRaUkCDiIpVGmDKiG6Rt,audio_features,0.472,0.925,6,-6.516,0,0.0763,0.155,0.0,0.154,0.58,86.646,161893,4
2271,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Motoring - Mono Version,1965-12-03,19VDtFtOiMw06pjgU20XBW,spotify:track:19VDtFtOiMw06pjgU20XBW,https://api.spotify.com/v1/tracks/19VDtFtOiMw06pjgU20XBW,https://api.spotify.com/v1/audio-analysis/19VDtFtOiMw06pjgU20XBW,audio_features,0.451,0.884,4,-5.693,1,0.0498,0.608,0.0,0.0866,0.559,129.451,169467,4
2272,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Anytime You Want Me - Mono Version,1965-12-03,19tVMY6xDi0jXOLTuHuEYm,spotify:track:19tVMY6xDi0jXOLTuHuEYm,https://api.spotify.com/v1/tracks/19tVMY6xDi0jXOLTuHuEYm,https://api.spotify.com/v1/audio-analysis/19tVMY6xDi0jXOLTuHuEYm,audio_features,0.501,0.565,2,-6.879,1,0.0249,0.703,0.0,0.0842,0.52,95.384,156880,3
2273,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,"Anyway, Anyhow, Anywhere - pFrench EP Version / Mono Version",1965-12-03,7D7VMSYFt8BvHe4NROcyFb,spotify:track:7D7VMSYFt8BvHe4NROcyFb,https://api.spotify.com/v1/tracks/7D7VMSYFt8BvHe4NROcyFb,https://api.spotify.com/v1/audio-analysis/7D7VMSYFt8BvHe4NROcyFb,audio_features,0.342,0.808,2,-7.222,1,0.0573,0.661,0.0234,0.104,0.418,138.657,161333,4
2274,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Instant Party Mixture - Mono Version,1965-12-03,7gZDV2PD20w5G4KmyCTvBn,spotify:track:7gZDV2PD20w5G4KmyCTvBn,https://api.spotify.com/v1/tracks/7gZDV2PD20w5G4KmyCTvBn,https://api.spotify.com/v1/audio-analysis/7gZDV2PD20w5G4KmyCTvBn,audio_features,0.39,0.691,9,-8.468,0,0.0972,0.084,1.64e-05,0.257,0.747,80.476,208547,4
2275,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Circles - Revised Mono Version,1965-12-03,3G0BPd5sIsiDljXav3XSh3,spotify:track:3G0BPd5sIsiDljXav3XSh3,https://api.spotify.com/v1/tracks/3G0BPd5sIsiDljXav3XSh3,https://api.spotify.com/v1/audio-analysis/3G0BPd5sIsiDljXav3XSh3,audio_features,0.356,0.854,9,-4.366,1,0.0354,0.29,2.58e-05,0.149,0.421,130.025,193333,4
2276,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,"Anyway, Anyhow, Anywhere - French EP Version",1965-12-03,0Lu6LRS3Wy4oUurYeGfk28,spotify:track:0Lu6LRS3Wy4oUurYeGfk28,https://api.spotify.com/v1/tracks/0Lu6LRS3Wy4oUurYeGfk28,https://api.spotify.com/v1/audio-analysis/0Lu6LRS3Wy4oUurYeGfk28,audio_features,0.326,0.712,2,-7.919,1,0.0695,0.701,0.000492,0.0807,0.461,135.791,164653,4
2277,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Out In The Street - Alternative Guitar Break Version / 2000 Remix,1965-12-03,037dus9X6k8SfimYTFrDbt,spotify:track:037dus9X6k8SfimYTFrDbt,https://api.spotify.com/v1/tracks/037dus9X6k8SfimYTFrDbt,https://api.spotify.com/v1/audio-analysis/037dus9X6k8SfimYTFrDbt,audio_features,0.351,0.821,9,-6.118,0,0.0505,0.0263,0.0388,0.15,0.343,148.196,156693,5
2278,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Out In The Street - Alternative Early Vocal Version / 2000 Remix,1965-12-03,1jCTC1G98s4sbC2twNpiHj,spotify:track:1jCTC1G98s4sbC2twNpiHj,https://api.spotify.com/v1/tracks/1jCTC1G98s4sbC2twNpiHj,https://api.spotify.com/v1/audio-analysis/1jCTC1G98s4sbC2twNpiHj,audio_features,0.419,0.93,9,-4.252,0,0.0854,0.231,0.532,0.415,0.51,108.285,155573,4
2279,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,I Don't Mind - Full Length Version / 2000 Remix,1965-12-03,5gz9KaA9uG4jLqoM2znTrN,spotify:track:5gz9KaA9uG4jLqoM2znTrN,https://api.spotify.com/v1/tracks/5gz9KaA9uG4jLqoM2znTrN,https://api.spotify.com/v1/audio-analysis/5gz9KaA9uG4jLqoM2znTrN,audio_features,0.605,0.798,6,-4.87,1,0.0327,0.11,0.0297,0.0948,0.374,92.416,248533,3
2280,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,The Good's Gone - Full Length Version / 2000 Remix,1965-12-03,7jnXyZdqNaRbmJ8wAc3Sio,spotify:track:7jnXyZdqNaRbmJ8wAc3Sio,https://api.spotify.com/v1/tracks/7jnXyZdqNaRbmJ8wAc3Sio,https://api.spotify.com/v1/audio-analysis/7jnXyZdqNaRbmJ8wAc3Sio,audio_features,0.441,0.919,4,-5.86,1,0.0314,0.000687,0.89,0.209,0.681,123.308,275053,4
2281,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,My Generation - Alternative Version / 2000 Remix,1965-12-03,2Bm2zHCG10OHbgEuTAz3bZ,spotify:track:2Bm2zHCG10OHbgEuTAz3bZ,https://api.spotify.com/v1/tracks/2Bm2zHCG10OHbgEuTAz3bZ,https://api.spotify.com/v1/audio-analysis/2Bm2zHCG10OHbgEuTAz3bZ,audio_features,0.373,0.807,0,-5.833,1,0.0558,0.0465,0.000932,0.209,0.653,91.668,214027,4
2282,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,I'm A Man - Version 2 / Early Vocal Version / 2000 Remix,1965-12-03,6TZMVabLc2WOd4aJT1J7MP,spotify:track:6TZMVabLc2WOd4aJT1J7MP,https://api.spotify.com/v1/tracks/6TZMVabLc2WOd4aJT1J7MP,https://api.spotify.com/v1/audio-analysis/6TZMVabLc2WOd4aJT1J7MP,audio_features,0.351,0.906,1,-6.513,0,0.126,0.352,0.0525,0.0797,0.542,200.184,208440,3
2283,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Daddy Rolling Stone - Alternative Take / 2000 Remix,1965-12-03,1mbuzuP0T0Ys4Dl8jWOL2k,spotify:track:1mbuzuP0T0Ys4Dl8jWOL2k,https://api.spotify.com/v1/tracks/1mbuzuP0T0Ys4Dl8jWOL2k,https://api.spotify.com/v1/audio-analysis/1mbuzuP0T0Ys4Dl8jWOL2k,audio_features,0.556,0.907,2,-6.202,1,0.0522,0.0793,0.0278,0.0845,0.797,123.484,186880,4
2284,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Lubie (Come Back Home) - Alternative Mix / 2000 Remix,1965-12-03,4S59MedTYPGtvfOJrAyH0H,spotify:track:4S59MedTYPGtvfOJrAyH0H,https://api.spotify.com/v1/tracks/4S59MedTYPGtvfOJrAyH0H,https://api.spotify.com/v1/audio-analysis/4S59MedTYPGtvfOJrAyH0H,audio_features,0.673,0.819,1,-3.97,1,0.0384,0.346,9.12e-05,0.224,0.544,122.769,225453,4
2285,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Shout And Shimmy - Alternative Mix / 2000 Remix,1965-12-03,4vgOyEPhuf8qrfTg8bSiKF,spotify:track:4vgOyEPhuf8qrfTg8bSiKF,https://api.spotify.com/v1/tracks/4vgOyEPhuf8qrfTg8bSiKF,https://api.spotify.com/v1/audio-analysis/4vgOyEPhuf8qrfTg8bSiKF,audio_features,0.474,0.921,9,-5.929,1,0.126,0.0039,7.52e-05,0.0673,0.531,122.148,206480,4
2286,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Circles - Alternative Mix / 2000 Remix,1965-12-03,0kE4kSYNcLBCWLHOA7GAg7,spotify:track:0kE4kSYNcLBCWLHOA7GAg7,https://api.spotify.com/v1/tracks/0kE4kSYNcLBCWLHOA7GAg7,https://api.spotify.com/v1/audio-analysis/0kE4kSYNcLBCWLHOA7GAg7,audio_features,0.366,0.829,10,-5.998,0,0.0362,0.39,0.0196,0.34,0.453,124.981,209640,4
2287,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,Out In The Street - Alternate Take 1,1965-12-03,43One6y2CuOxyGyNetWg5L,spotify:track:43One6y2CuOxyGyNetWg5L,https://api.spotify.com/v1/tracks/43One6y2CuOxyGyNetWg5L,https://api.spotify.com/v1/audio-analysis/43One6y2CuOxyGyNetWg5L,audio_features,0.429,0.723,10,-9.435,1,0.0495,0.447,0.0725,0.106,0.64,146.455,150387,5
2288,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,I Don't Mind - Full Length Version,1965-12-03,1e4A3NE71tjfnm6Ch264HW,spotify:track:1e4A3NE71tjfnm6Ch264HW,https://api.spotify.com/v1/tracks/1e4A3NE71tjfnm6Ch264HW,https://api.spotify.com/v1/audio-analysis/1e4A3NE71tjfnm6Ch264HW,audio_features,0.571,0.753,4,-9.328,0,0.0314,0.375,0.0778,0.0504,0.484,95.176,225133,3
2289,Andy Macpherson,My Generation (50th Anniversary / Super Deluxe),spotify:album:0ooEHMMu3yiwnFwNYHcqwX,The Good's Gone - Full Length Version,1965-12-03,0baVHZN7mpr6ZbrmGk9x3d,spotify:track:0baVHZN7mpr6ZbrmGk9x3d,https://api.spotify.com/v1/tracks/0baVHZN7mpr6ZbrmGk9x3d,https://api.spotify.com/v1/audio-analysis/0baVHZN7mpr6ZbrmGk9x3d,audio_features,0.461,0.862,4,-9.116,1,0.0325,0.0707,0.919,0.172,0.656,124.898,267373,4
2290,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,Out In The Street - Mono Version,1965-12-03,19EM7tNavsLZG9hWneS3hh,spotify:track:19EM7tNavsLZG9hWneS3hh,https://api.spotify.com/v1/tracks/19EM7tNavsLZG9hWneS3hh,https://api.spotify.com/v1/audio-analysis/19EM7tNavsLZG9hWneS3hh,audio_features,0.413,0.773,10,-6.804,1,0.0457,0.469,0.000137,0.0875,0.776,145.232,149507,5
2291,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,I Don't Mind - Mono Version,1965-12-03,0ZxpJbmvhSmJMqSbz9Klke,spotify:track:0ZxpJbmvhSmJMqSbz9Klke,https://api.spotify.com/v1/tracks/0ZxpJbmvhSmJMqSbz9Klke,https://api.spotify.com/v1/audio-analysis/0ZxpJbmvhSmJMqSbz9Klke,audio_features,0.614,0.731,9,-6.965,0,0.0282,0.3,0.0356,0.0383,0.387,97.303,154507,3
2292,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,The Good's Gone - Mono Version,1965-12-03,30AN8LcqPSpBgW1DL8l5GC,spotify:track:30AN8LcqPSpBgW1DL8l5GC,https://api.spotify.com/v1/tracks/30AN8LcqPSpBgW1DL8l5GC,https://api.spotify.com/v1/audio-analysis/30AN8LcqPSpBgW1DL8l5GC,audio_features,0.446,0.845,4,-6.835,1,0.0516,0.162,0.177,0.249,0.572,126.961,241920,4
2293,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,La-La-La-Lies - Mono Version,1965-12-03,4KTlcfYZhiBMNWDX1XDLNB,spotify:track:4KTlcfYZhiBMNWDX1XDLNB,https://api.spotify.com/v1/tracks/4KTlcfYZhiBMNWDX1XDLNB,https://api.spotify.com/v1/audio-analysis/4KTlcfYZhiBMNWDX1XDLNB,audio_features,0.395,0.805,9,-6.198,1,0.051,0.242,0.00101,0.106,0.921,82.647,133787,4
2294,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,Much Too Much - Mono Version,1965-12-03,25ymSAVwA9ggE7ToEWFs3o,spotify:track:25ymSAVwA9ggE7ToEWFs3o,https://api.spotify.com/v1/tracks/25ymSAVwA9ggE7ToEWFs3o,https://api.spotify.com/v1/audio-analysis/25ymSAVwA9ggE7ToEWFs3o,audio_features,0.336,0.824,7,-6.501,1,0.044,0.356,2.19e-05,0.0999,0.764,132.393,162147,4
2295,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,My Generation - Original Mono Version,1965-12-03,6hKacyA66ldoInzA6gO2lq,spotify:track:6hKacyA66ldoInzA6gO2lq,https://api.spotify.com/v1/tracks/6hKacyA66ldoInzA6gO2lq,https://api.spotify.com/v1/audio-analysis/6hKacyA66ldoInzA6gO2lq,audio_features,0.362,0.819,0,-6.749,0,0.0883,0.169,7.38e-05,0.237,0.707,96.863,197320,4
2296,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,The Kids Are Alright - Mono,1965-12-03,6EeNqNhSMw6bNyJExgR2ng,spotify:track:6EeNqNhSMw6bNyJExgR2ng,https://api.spotify.com/v1/tracks/6EeNqNhSMw6bNyJExgR2ng,https://api.spotify.com/v1/audio-analysis/6EeNqNhSMw6bNyJExgR2ng,audio_features,0.318,0.685,2,-6.748,1,0.0358,0.00586,3.38e-05,0.159,0.692,134.793,185080,4
2297,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,Please Please Please - Mono Version,1965-12-03,1gX0t3MljljrJlOc3t5VrS,spotify:track:1gX0t3MljljrJlOc3t5VrS,https://api.spotify.com/v1/tracks/1gX0t3MljljrJlOc3t5VrS,https://api.spotify.com/v1/audio-analysis/1gX0t3MljljrJlOc3t5VrS,audio_features,0.608,0.575,9,-5.837,1,0.0293,0.139,0.0,0.33,0.834,96.501,163173,4
2298,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,It's Not True - Mono Version,1965-12-03,2mIaMgExzRn0lCzZdLEHS3,spotify:track:2mIaMgExzRn0lCzZdLEHS3,https://api.spotify.com/v1/tracks/2mIaMgExzRn0lCzZdLEHS3,https://api.spotify.com/v1/audio-analysis/2mIaMgExzRn0lCzZdLEHS3,audio_features,0.377,0.825,5,-6.733,1,0.0336,0.102,2.64e-05,0.15,0.642,103.25,149493,4
2300,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,A Legal Matter - Mono Version,1965-12-03,3quCseUgToAikP3uKR5sQy,spotify:track:3quCseUgToAikP3uKR5sQy,https://api.spotify.com/v1/tracks/3quCseUgToAikP3uKR5sQy,https://api.spotify.com/v1/audio-analysis/3quCseUgToAikP3uKR5sQy,audio_features,0.501,0.786,9,-6.503,1,0.0268,0.234,1.19e-06,0.43,0.82,104.269,168120,4
2301,Andy Macpherson,My Generation (Remastered Mono Version),spotify:album:5zLqNDlwDCR0VIJW5L5gax,The Ox - Mono Version,1965-12-03,1iuWvU4gdwV6oYulc3EwFn,spotify:track:1iuWvU4gdwV6oYulc3EwFn,https://api.spotify.com/v1/tracks/1iuWvU4gdwV6oYulc3EwFn,https://api.spotify.com/v1/audio-analysis/1iuWvU4gdwV6oYulc3EwFn,audio_features,0.306,0.925,7,-7.216,1,0.0617,0.0635,0.648,0.283,0.473,150.988,229293,4
2302,Black Sabbath,Technical Ecstasy (2021 Remaster),spotify:album:6tQYvyMWqbpd7d7xAB7SdV,Back Street Kids - 2021 Remaster,2021-10-01,1bMRKA8Uow1l1SqgIjGtuQ,spotify:track:1bMRKA8Uow1l1SqgIjGtuQ,https://api.spotify.com/v1/tracks/1bMRKA8Uow1l1SqgIjGtuQ,https://api.spotify.com/v1/audio-analysis/1bMRKA8Uow1l1SqgIjGtuQ,audio_features,0.466,0.947,9,-5.656,1,0.0863,0.105,0.000121,0.446,0.439,136.009,226712,4
2303,Black Sabbath,Technical Ecstasy (2021 Remaster),spotify:album:6tQYvyMWqbpd7d7xAB7SdV,You Won't Change Me - 2021 Remaster,2021-10-01,0ieh0QxumGkGUefX5e21Zb,spotify:track:0ieh0QxumGkGUefX5e21Zb,https://api.spotify.com/v1/tracks/0ieh0QxumGkGUefX5e21Zb,https://api.spotify.com/v1/audio-analysis/0ieh0QxumGkGUefX5e21Zb,audio_features,0.229,0.823,0,-6.268,1,0.0475,0.0549,3.6e-05,0.096,0.132,139.758,395792,4
